[train: 2, 150 / 468] FPS: 46.8 (49.6)  ,  DataTime: 0.562 (0.088)  ,  ForwardTime: 2.085  ,  TotalTime: 2.735  ,  Loss/total: 2.19539  ,  Loss/giou: 1.17365  ,  Loss/l1: 0.30878  ,  Loss/location: 0.24979  ,  IoU: 0.08224
[train: 2, 200 / 468] FPS: 47.1 (41.7)  ,  DataTime: 0.496 (0.090)  ,  ForwardTime: 2.129  ,  TotalTime: 2.716  ,  Loss/total: 2.17853  ,  Loss/giou: 1.15979  ,  Loss/l1: 0.30480  ,  Loss/location: 0.25673  ,  IoU: 0.08499
[train: 2, 250 / 468] FPS: 47.5 (34.2)  ,  DataTime: 0.459 (0.091)  ,  ForwardTime: 2.144  ,  TotalTime: 2.694  ,  Loss/total: 2.27193  ,  Loss/giou: 1.23418  ,  Loss/l1: 0.33004  ,  Loss/location: 0.21266  ,  IoU: 0.06984
[train: 2, 300 / 468] FPS: 47.7 (35.9)  ,  DataTime: 0.430 (0.090)  ,  ForwardTime: 2.161  ,  TotalTime: 2.681  ,  Loss/total: 2.28506  ,  Loss/giou: 1.25267  ,  Loss/l1: 0.33223  ,  Loss/location: 0.20183  ,  IoU: 0.06524
[train: 2, 350 / 468] FPS: 48.0 (44.3)  ,  DataTime: 0.405 (0.090)  ,  ForwardTime: 2.173  ,  TotalTime: 2.668  ,  Loss/total: 2.24022  ,  Loss/giou: 1.21558  ,  Loss/l1: 0.32132  ,  Loss/location: 0.22135  ,  IoU: 0.07211
[train: 2, 400 / 468] FPS: 48.0 (58.7)  ,  DataTime: 0.386 (0.090)  ,  ForwardTime: 2.188  ,  TotalTime: 2.664  ,  Loss/total: 2.25377  ,  Loss/giou: 1.22831  ,  Loss/l1: 0.32479  ,  Loss/location: 0.21350  ,  IoU: 0.06940
[train: 2, 450 / 468] FPS: 48.1 (54.4)  ,  DataTime: 0.381 (0.091)  ,  ForwardTime: 2.190  ,  TotalTime: 2.662  ,  Loss/total: 2.29511  ,  Loss/giou: 1.26755  ,  Loss/l1: 0.33441  ,  Loss/location: 0.19153  ,  IoU: 0.06199
[train: 2, 468 / 468] FPS: 48.2 (89.2)  ,  DataTime: 0.380 (0.090)  ,  ForwardTime: 2.184  ,  TotalTime: 2.653  ,  Loss/total: 2.30830  ,  Loss/giou: 1.27963  ,  Loss/l1: 0.33761  ,  Loss/location: 0.18466  ,  IoU: 0.05968
[val: 2, 50 / 78] FPS: 33.0 (281.4)  ,  DataTime: 3.500 (0.113)  ,  ForwardTime: 0.265  ,  TotalTime: 3.879  ,  Loss/total: 2.64593  ,  Loss/giou: 1.58685  ,  Loss/l1: 0.41961  ,  Loss/location: 0.01006  ,  IoU: 0.00153
[val: 2, 78 / 78] FPS: 33.4 (469.6)  ,  DataTime: 3.457 (0.114)  ,  ForwardTime: 0.262  ,  TotalTime: 3.833  ,  Loss/total: 2.64953  ,  Loss/giou: 1.58846  ,  Loss/l1: 0.42056  ,  Loss/location: 0.00967  ,  IoU: 0.00145
[train: 3, 50 / 468] FPS: 45.4 (44.5)  ,  DataTime: 0.680 (0.085)  ,  ForwardTime: 2.055  ,  TotalTime: 2.820  ,  Loss/total: 2.63726  ,  Loss/giou: 1.57219  ,  Loss/l1: 0.41865  ,  Loss/location: 0.01845  ,  IoU: 0.00322
[train: 3, 100 / 468] FPS: 46.8 (39.6)  ,  DataTime: 0.542 (0.088)  ,  ForwardTime: 2.104  ,  TotalTime: 2.735  ,  Loss/total: 2.62801  ,  Loss/giou: 1.56988  ,  Loss/l1: 0.41574  ,  Loss/location: 0.01879  ,  IoU: 0.00329
[train: 3, 150 / 468] FPS: 47.2 (59.4)  ,  DataTime: 0.477 (0.089)  ,  ForwardTime: 2.143  ,  TotalTime: 2.709  ,  Loss/total: 2.62194  ,  Loss/giou: 1.56612  ,  Loss/l1: 0.41361  ,  Loss/location: 0.02178  ,  IoU: 0.00435
[train: 3, 200 / 468] FPS: 47.7 (50.7)  ,  DataTime: 0.429 (0.090)  ,  ForwardTime: 2.162  ,  TotalTime: 2.682  ,  Loss/total: 2.59888  ,  Loss/giou: 1.55773  ,  Loss/l1: 0.40652  ,  Loss/location: 0.02484  ,  IoU: 0.00511
[train: 3, 250 / 468] FPS: 47.8 (46.8)  ,  DataTime: 0.395 (0.091)  ,  ForwardTime: 2.190  ,  TotalTime: 2.676  ,  Loss/total: 2.58880  ,  Loss/giou: 1.55811  ,  Loss/l1: 0.40292  ,  Loss/location: 0.02337  ,  IoU: 0.00460
[train: 3, 300 / 468] FPS: 48.0 (59.1)  ,  DataTime: 0.387 (0.091)  ,  ForwardTime: 2.190  ,  TotalTime: 2.668  ,  Loss/total: 2.57577  ,  Loss/giou: 1.55029  ,  Loss/l1: 0.39927  ,  Loss/location: 0.02730  ,  IoU: 0.00586
[train: 3, 350 / 468] FPS: 48.2 (55.5)  ,  DataTime: 0.367 (0.091)  ,  ForwardTime: 2.198  ,  TotalTime: 2.656  ,  Loss/total: 2.56688  ,  Loss/giou: 1.54230  ,  Loss/l1: 0.39692  ,  Loss/location: 0.03228  ,  IoU: 0.00752
[train: 3, 400 / 468] FPS: 48.2 (52.7)  ,  DataTime: 0.349 (0.092)  ,  ForwardTime: 2.214  ,  TotalTime: 2.654  ,  Loss/total: 2.54061  ,  Loss/giou: 1.51735  ,  Loss/l1: 0.39047  ,  Loss/location: 0.04708  ,  IoU: 0.01238
